Forecast_Date,Forecast Validity,STATE_ID,STATE_NAME,DIST_ID,DIST_NAME,BLOCK_ID,BLOCK_NAME,RF,MAX,MIN,CLOUD,MAX_RH,MIN_RH,WINDSPEED,WIND DIRECTION
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3937,THAKURMUNDA,91,28,23,8,90,67,9,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3937,THAKURMUNDA,31,29,23,8,91,72,10,159
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3937,THAKURMUNDA,11,31,24,6,90,69,10,154
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3937,THAKURMUNDA,5,32,25,5,88,70,9,187
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3937,THAKURMUNDA,9,32,25,6,89,66,10,176
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3936,SULIAPADA,91,29,24,8,89,66,9,275
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3936,SULIAPADA,29,30,23,7,91,72,11,142
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3936,SULIAPADA,9,32,25,6,90,67,11,151
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3936,SULIAPADA,4,33,26,5,87,67,9,169
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3936,SULIAPADA,7,33,26,6,88,64,10,172
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3935,SUKRULI,79,28,23,8,91,67,8,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3935,SUKRULI,32,29,23,8,92,72,10,148
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3935,SUKRULI,15,30,24,7,92,71,11,144
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3935,SUKRULI,7,32,24,5,90,72,9,196
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3935,SUKRULI,8,32,25,6,91,67,9,189
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3934,SARASKANA,53,29,24,8,89,67,9,267
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3934,SARASKANA,27,30,24,8,90,66,10,107
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3934,SARASKANA,20,31,25,7,92,72,14,130
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3934,SARASKANA,7,31,25,5,87,70,11,169
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3934,SARASKANA,6,32,25,6,87,63,11,202
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3932,RASGOVINDPUR,102,29,23,8,89,66,10,267
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3932,RASGOVINDPUR,29,30,23,8,89,72,11,165
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3932,RASGOVINDPUR,7,32,25,5,88,66,10,156
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3932,RASGOVINDPUR,3,33,25,5,86,67,9,179
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3932,RASGOVINDPUR,9,33,25,6,87,64,11,166
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3931,RARUAN,76,29,23,8,91,68,8,270
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3931,RARUAN,31,29,23,8,92,71,10,144
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3931,RARUAN,16,30,24,7,92,71,11,142
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3931,RARUAN,8,32,25,5,90,73,9,197
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3931,RARUAN,8,32,25,6,91,67,9,192
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3930,RAIRANGPUR,49,29,24,8,91,68,9,261
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3930,RAIRANGPUR,28,30,24,8,90,66,10,108
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3930,RAIRANGPUR,24,30,25,7,93,74,14,121
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3930,RAIRANGPUR,9,31,25,5,89,72,11,181
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3930,RAIRANGPUR,7,32,25,6,89,65,11,211
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3929,MORADA,101,29,23,8,89,67,10,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3929,MORADA,30,30,23,7,91,72,11,158
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3929,MORADA,7,32,25,5,89,66,10,155
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3929,MORADA,4,33,26,5,87,67,9,174
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3929,MORADA,8,33,26,6,88,64,11,166
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3928,KUSUMI,58,29,24,8,91,68,9,263
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3928,KUSUMI,29,30,24,8,90,67,10,118
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3928,KUSUMI,21,30,25,7,92,72,13,127
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3928,KUSUMI,8,31,25,5,89,72,11,182
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3928,KUSUMI,7,32,25,6,89,65,11,203
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3927,KULIANA,99,29,23,8,90,67,9,276
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3927,KULIANA,31,30,23,7,92,73,11,148
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3927,KULIANA,8,32,25,6,90,67,10,153
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3927,KULIANA,4,33,26,5,88,67,9,168
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3927,KULIANA,7,33,26,6,89,64,10,167
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3926,KHUNTA,106,29,23,8,90,67,10,272
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3926,KHUNTA,30,30,23,7,91,73,11,162
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3926,KHUNTA,6,32,25,5,89,66,10,157
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3926,KHUNTA,3,33,26,5,87,67,9,174
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3926,KHUNTA,8,33,26,6,88,64,10,163
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3925,KARANJIA,86,28,23,8,91,67,9,272
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3925,KARANJIA,32,29,23,8,92,72,10,154
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3925,KARANJIA,12,31,24,6,91,70,10,151
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3925,KARANJIA,6,32,25,5,90,71,9,191
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3925,KARANJIA,8,32,25,6,90,67,9,182
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3924,KAPTIPADA,102,29,23,8,89,67,10,265
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3924,KAPTIPADA,29,30,23,8,89,72,11,168
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3924,KAPTIPADA,8,32,24,6,88,66,10,156
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3924,KAPTIPADA,4,33,25,5,86,67,9,183
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3924,KAPTIPADA,10,33,25,6,87,64,11,168
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3923,JOSHIPUR,72,29,23,8,91,68,9,267
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3923,JOSHIPUR,30,30,24,8,91,70,10,135
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3923,JOSHIPUR,16,31,24,7,92,71,12,138
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3923,JOSHIPUR,7,32,25,5,89,71,10,187
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3923,JOSHIPUR,8,32,25,6,89,66,10,193
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3922,JAMDA,26,29,24,8,92,70,8,252
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3922,JAMDA,28,30,25,8,89,62,10,84
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3922,JAMDA,31,29,25,8,94,77,17,110
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3922,JAMDA,10,30,25,5,88,73,13,168
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3922,JAMDA,7,31,25,6,88,64,12,230
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3920,BISOI,66,29,24,8,90,67,9,267
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3920,BISOI,29,30,24,8,90,68,10,121
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3920,BISOI,17,31,25,7,91,71,13,135
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3920,BISOI,6,32,25,5,88,70,11,173
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3920,BISOI,7,32,25,6,88,64,11,194
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3919,BIJATALA,66,29,24,8,90,68,9,266
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3919,BIJATALA,29,30,24,8,90,68,10,124
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3919,BIJATALA,18,31,25,7,91,71,13,134
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3919,BIJATALA,7,32,25,5,88,70,10,177
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3919,BIJATALA,7,32,25,6,88,64,11,195
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3918,BETNOTI,108,29,23,8,89,67,10,268
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3918,BETNOTI,30,30,23,7,90,73,11,169
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3918,BETNOTI,6,32,25,5,88,65,10,159
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3918,BETNOTI,3,33,26,5,87,67,9,177
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3918,BETNOTI,9,33,26,6,87,64,11,162
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3917,BARIPADA,117,29,23,8,91,68,10,279
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3917,BARIPADA,32,30,23,7,93,76,11,163
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3917,BARIPADA,3,33,25,5,90,65,8,162
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3917,BARIPADA,3,34,26,5,89,66,7,165
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3917,BARIPADA,8,34,26,6,90,65,10,153
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3916,BANGRIPOSI,74,29,24,8,90,67,9,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3916,BANGRIPOSI,29,30,24,8,91,69,11,127
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3916,BANGRIPOSI,14,31,25,6,91,70,12,141
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3916,BANGRIPOSI,5,32,26,5,88,68,10,170
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3916,BANGRIPOSI,7,33,26,6,88,64,10,186
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3915,BAHALDA,41,29,24,8,92,69,9,257
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3915,BAHALDA,28,30,24,8,90,65,10,100
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3915,BAHALDA,27,30,25,7,93,75,15,112
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3915,BAHALDA,11,31,25,6,89,74,12,187
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3915,BAHALDA,7,31,25,6,90,65,11,221
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,376,MAYURBHANJ,3914,BADASAHI,109,29,23,8,90,67,10,273
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3914,BADASAHI,31,30,23,7,91,74,11,164
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,376,MAYURBHANJ,3914,BADASAHI,5,32,25,5,89,66,9,159
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,376,MAYURBHANJ,3914,BADASAHI,3,33,26,5,88,67,8,173
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,376,MAYURBHANJ,3914,BADASAHI,8,34,26,6,88,64,10,160
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3913,PODIA,22,29,24,7,91,81,6,258
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3913,PODIA,23,28,23,8,93,89,7,262
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3913,PODIA,36,28,22,7,95,87,8,253
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3913,PODIA,9,30,23,7,93,81,6,229
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3913,PODIA,12,30,24,6,90,75,5,218
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3912,MATHILI,25,28,22,8,93,81,7,257
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3912,MATHILI,21,28,22,7,95,88,9,254
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3912,MATHILI,21,29,22,7,95,85,9,254
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3912,MATHILI,6,30,23,7,94,76,7,240
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3912,MATHILI,10,30,23,6,92,70,5,208
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3911,MALKANGIRI,27,29,24,8,96,84,6,249
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3911,MALKANGIRI,16,29,23,7,98,91,8,243
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3911,MALKANGIRI,3,32,24,6,97,83,8,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3911,MALKANGIRI,3,33,25,6,95,72,6,248
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3911,MALKANGIRI,8,33,25,6,92,65,5,162
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3910,KUDUMULUGUMMA,25,28,23,8,94,82,7,254
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3910,KUDUMULUGUMMA,19,28,23,7,96,89,8,251
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3910,KUDUMULUGUMMA,17,30,23,7,96,85,9,251
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3910,KUDUMULUGUMMA,5,31,24,7,94,76,7,240
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3910,KUDUMULUGUMMA,10,31,24,6,92,69,5,194
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3909,KORUKONDA,27,29,24,8,96,83,6,249
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3909,KORUKONDA,18,28,23,7,97,90,8,247
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3909,KORUKONDA,11,30,23,6,97,85,8,249
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3909,KORUKONDA,5,31,24,6,95,75,6,239
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3909,KORUKONDA,11,32,24,6,93,68,5,178
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3908,KHAIRAPUT,25,28,22,8,93,81,7,257
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3908,KHAIRAPUT,20,28,22,7,95,88,9,254
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3908,KHAIRAPUT,20,29,22,7,95,85,9,253
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3908,KHAIRAPUT,6,30,23,7,94,76,7,240
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3908,KHAIRAPUT,10,30,23,6,92,70,5,206
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,399,MALKANGIRI,3907,KALIMEL,22,29,24,7,90,81,6,258
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3907,KALIMEL,23,28,23,8,93,89,7,262
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,399,MALKANGIRI,3907,KALIMEL,37,28,22,7,95,87,8,252
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,399,MALKANGIRI,3907,KALIMEL,9,30,23,7,93,81,6,229
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,399,MALKANGIRI,3907,KALIMEL,12,30,24,6,90,75,5,218
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,398,KORAPUT,3906,SEMILIGUDA,26,25,17,8,89,73,12,281
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3906,SEMILIGUDA,16,26,17,7,90,82,14,258
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,398,KORAPUT,3906,SEMILIGUDA,8,27,19,6,91,80,13,250
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,398,KORAPUT,3906,SEMILIGUDA,3,29,21,6,91,69,10,252
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,398,KORAPUT,3906,SEMILIGUDA,7,29,21,7,90,65,8,252
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,398,KORAPUT,3905,POTTANGI,21,27,20,8,84,73,11,277
