Forecast_Date,Forecast Validity,STATE_ID,STATE_NAME,DIST_ID,DIST_NAME,BLOCK_ID,BLOCK_NAME,RF,MAX,MIN,CLOUD,MAX_RH,MIN_RH,WINDSPEED,WIND DIRECTION
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3938,TIRING,28,30,25,8,90,64,10,94
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3937,THAKURMUNDA,31,29,23,8,91,72,10,159
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3936,SULIAPADA,29,30,23,7,91,72,11,142
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3935,SUKRULI,32,29,23,8,92,72,10,148
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3934,SARASKANA,27,30,24,8,90,66,10,107
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3932,RASGOVINDPUR,29,30,23,8,89,72,11,165
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3931,RARUAN,31,29,23,8,92,71,10,144
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3930,RAIRANGPUR,28,30,24,8,90,66,10,108
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3929,MORADA,30,30,23,7,91,72,11,158
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3928,KUSUMI,29,30,24,8,90,67,10,118
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3927,KULIANA,31,30,23,7,92,73,11,148
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3926,KHUNTA,30,30,23,7,91,73,11,162
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3925,KARANJIA,32,29,23,8,92,72,10,154
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3924,KAPTIPADA,29,30,23,8,89,72,11,168
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3923,JOSHIPUR,30,30,24,8,91,70,10,135
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3922,JAMDA,28,30,25,8,89,62,10,84
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3920,BISOI,29,30,24,8,90,68,10,121
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3919,BIJATALA,29,30,24,8,90,68,10,124
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3918,BETNOTI,30,30,23,7,90,73,11,169
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3917,BARIPADA,32,30,23,7,93,76,11,163
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3916,BANGRIPOSI,29,30,24,8,91,69,11,127
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3915,BAHALDA,28,30,24,8,90,65,10,100
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,376,MAYURBHANJ,3914,BADASAHI,31,30,23,7,91,74,11,164
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3913,PODIA,23,28,23,8,93,89,7,262
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3912,MATHILI,21,28,22,7,95,88,9,254
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3911,MALKANGIRI,16,29,23,7,98,91,8,243
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3910,KUDUMULUGUMMA,19,28,23,7,96,89,8,251
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3909,KORUKONDA,18,28,23,7,97,90,8,247
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3908,KHAIRAPUT,20,28,22,7,95,88,9,254
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,399,MALKANGIRI,3907,KALIMEL,23,28,23,8,93,89,7,262
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3906,SEMILIGUDA,16,26,17,7,90,82,14,258
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3905,POTTANGI,18,27,20,7,88,84,13,261
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3904,NARAYAN-PATANA,26,26,21,7,92,84,11,263
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3903,NANDAPUR,17,26,18,7,90,83,13,259
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3902,LAXMIPUR,17,28,20,7,89,83,13,260
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3901,LAMTAPUT,16,26,17,7,91,82,13,258
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3900,KUNDURA,16,25,16,7,91,81,14,257
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3899,KOTPAD,28,27,21,7,93,84,10,262
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3898,KORAPUT,16,25,16,7,91,81,14,257
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3897,JEYPORE,17,25,17,7,91,81,14,258
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3896,DASAMANTAPUR,17,27,19,7,90,82,13,259
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3895,BORIGUMMA,20,26,19,7,91,83,13,259
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3894,BOIPARIGUDA,19,26,18,7,91,82,13,259
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,398,KORAPUT,3893,BANDHUGAON,15,29,22,7,90,82,11,260
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3892,TANGI,16,30,23,7,84,65,10,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3891,KHORDHA,18,30,24,7,83,63,10,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3890,JATNI,18,30,24,7,83,63,10,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3889,CHILIKA,17,30,23,7,84,64,10,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3888,BOLAGARH,16,30,21,7,87,65,8,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3887,BHUBANESWAR,20,30,23,7,85,62,9,245
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3886,BEGUNIA,17,30,23,7,84,64,10,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3885,BANAPUR,15,30,23,7,85,65,9,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3884,BALIPANTA,18,30,24,7,83,64,11,247
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,386,KHORDHA,3883,BALIANTA,20,30,23,7,85,62,9,245
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3869,RAJNAGAR,20,30,24,7,84,66,11,223
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3868,RAJKANIKA,21,30,24,7,84,66,10,225
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3867,PATTAMUNDAI,19,30,24,7,84,66,11,219
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3866,MARSAGHAI,18,30,24,7,83,65,11,216
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3865,MAHAKALAPADA,20,30,24,7,84,66,10,222
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3864,KENDRAPADA,18,30,24,7,83,65,12,212
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3863,GARADAPUR,19,30,24,7,83,65,12,218
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3862,DERABISH,21,30,23,7,86,67,9,231
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,379,KENDRAPARA,3861,AUL,19,30,24,7,83,65,12,220
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3860,TUMUDIBANDH,16,28,20,7,92,79,10,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3859,TIKABALI,15,28,20,7,92,77,10,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3858,RAIKIA,27,28,21,8,92,81,10,246
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3857,PHULBANI,18,28,19,7,93,76,10,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3856,PHIRINGIA,14,27,19,7,93,79,10,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3855,KOTAGARH,16,28,21,7,92,79,10,254
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3854,KHAJURIPADA,18,28,19,7,93,75,10,251
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,15,27,19,7,93,78,10,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,14,28,20,7,93,78,10,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,14,28,20,7,92,78,9,255
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,17,28,20,7,92,76,10,251
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,13,27,19,7,94,80,10,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,24,28,21,8,93,78,11,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3847,NARALA,26,28,21,8,92,80,11,247
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,23,28,21,8,93,78,11,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3845,LANJIGARH,22,28,21,8,92,80,11,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3844,KOKASARA,25,28,21,7,93,83,13,251
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3843,KESINGA,27,28,21,8,92,81,10,246
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,27,28,21,8,92,81,10,246
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3841,KALAMPUR,24,28,21,7,92,81,12,251
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3840,JUNAGARH,26,28,21,8,92,81,11,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,24,28,21,7,92,82,12,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,27,28,21,8,92,81,11,247
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,18,28,20,7,93,79,10,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,26,28,21,8,92,81,11,247
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,49,28,23,8,94,68,11,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,55,28,23,8,94,66,12,236
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,49,28,23,8,94,65,12,243
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,51,28,23,8,94,64,12,240
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,43,28,23,8,94,62,12,248
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3830,SUKINDA,23,29,23,7,87,67,8,231
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3829,RASULPUR,22,30,23,7,87,68,8,233
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3828,KOREI,22,30,23,7,86,69,8,233
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3827,JAJPUR,22,30,23,7,87,70,8,236
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,20,30,23,7,85,67,10,224
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3825,DANAGADI,23,30,23,7,86,68,9,230
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3824,DHARMASALA,22,30,23,7,87,68,8,232
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3823,BINJHARPUR,21,30,23,7,86,68,9,229
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3822,BARI,21,30,23,7,86,67,9,227
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3821,BADCHANA,22,30,23,7,86,66,9,231
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3820,TIRTOL,19,30,24,7,82,65,13,222
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3819,RAGHUNATHPUR,20,30,24,7,81,65,13,226
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3818,NAUGAON,19,30,24,7,81,66,14,227
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3817,KUJANG,18,30,24,7,82,65,12,219
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3816,JAGATSINGHAPUR,20,30,24,7,80,66,14,225
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3815,ERASAMA,19,30,24,7,82,65,13,223
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3814,BIRIDI,20,30,24,7,82,65,12,229
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,380,JAGATSINGHAPUR,3813,BALIKUDA,19,30,24,7,81,66,14,226
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3812,SURADA,13,29,22,7,89,73,9,258
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3811,SHERAGADA,12,30,23,7,87,71,9,260
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3810,SANAKHEMUNDI,13,30,23,7,88,73,9,273
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3809,RANGEILUNDS,10,30,24,6,85,67,9,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3808,PURUSHOTTAMPUR,11,30,24,6,85,67,9,251
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3807,POLOSARA,13,30,23,7,87,68,9,254
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3806,PATRAPUR,13,30,23,7,88,73,9,269
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3805,KUKUDAKHANDI,11,30,24,6,86,69,9,255
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3804,KHALLIKOTE,15,30,21,7,88,66,8,250
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3803,KABISURYANAGAR,12,30,23,6,86,69,9,255
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3802,JAGANNATHPRASAD,14,30,21,7,88,68,8,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3801,HINJILICUT,12,30,24,6,86,69,9,255
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3800,GANJAM,10,30,25,6,84,66,9,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3799,DIGAPAHANDI,12,30,23,7,88,72,9,265
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3798,DHARAKOTE,13,30,23,7,88,71,9,259
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3797,CHIKITI,12,30,23,7,87,72,9,265
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3796,CHATRAPUR,10,30,25,6,84,66,9,249
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3795,BUGUDA,13,30,22,7,88,68,9,253
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3794,BHANJANAGAR,14,29,21,7,89,71,9,254
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3793,BELLAGUNTHA,14,29,22,7,88,70,9,254
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3792,BEGUNIAPADA,12,30,24,6,86,67,9,252
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,388,GANJAM,3791,ASKA,12,30,23,7,87,70,9,257
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3790,RAYAGADA,13,30,23,7,89,77,9,277
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3789,R.UDAYAGIRI,13,30,23,7,89,74,8,283
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3788,NUAGADA,12,29,23,7,89,74,9,259
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3787,MOHONA,13,29,22,7,90,76,9,271
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3786,KASINAGAR,15,30,23,7,90,81,10,273
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3785,GUMMA,13,30,23,7,89,77,9,277
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,389,GAJAPATI,3784,GOSANI,14,30,23,7,89,79,10,275
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3783,PARJANG,33,28,21,7,93,67,9,217
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3782,ODAPADA,26,29,22,7,89,69,8,231
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3781,KANKADA-HAD,34,28,21,8,93,76,9,213
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3780,KAMAKHYANAGAR,27,28,22,7,91,67,8,229
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3779,HINDOL,32,28,21,7,92,67,9,220
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3778,GONDIA,35,27,21,7,93,68,9,213
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3777,DHENKANAL-SADAR,23,28,22,7,90,66,7,238
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,383,DHENKANAL,3776,BHUBAN,25,29,22,7,89,67,8,234
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,373,DEOGARH,3775,TILEIBANI,50,27,22,8,95,68,10,223
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,373,DEOGARH,3774,REAMAL,48,27,22,8,95,67,10,220
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,373,DEOGARH,3773,BARKOTE,41,27,22,8,95,66,9,210
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,381,CUTTACK,3772,TIGIRIA,21,29,22,7,88,65,8,240
29-11-2022,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,381,CUTTACK,3771,TANGI-CHOUDWAR,20,30,23,7,83,66,11,233
